id,season,week,season_type,start_date,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_division,home_points,away_id,away_team,away_conference,away_division,away_points
401286303,2021,10,regular,2021-11-06T19:30:00.000Z,false,false,7284,3985,Warren McGuirk Alumni Stadium,113,UMass,FBS Independents,fbs,22,227,Rhode Island,CAA,fcs,35
401282247,2021,10,regular,2021-11-06T19:30:00.000Z,false,true,16050,4418,Jerry Richardson Stadium,2429,Charlotte,Conference USA,fbs,31,242,Rice,Conference USA,fbs,24
401309914,2021,10,regular,2021-11-06T19:30:00.000Z,false,false,63470,3801,LaVell Edwards Stadium,252,BYU,FBS Independents,fbs,59,304,Idaho State,Big Sky,fcs,14
401282787,2021,10,regular,2021-11-06T19:30:00.000Z,false,true,57748,3907,Ross-Ade Stadium,2509,Purdue,Big Ten,fbs,40,127,Michigan State,Big Ten,fbs,29
401301036,2021,10,regular,2021-11-06T20:00:00.000Z,false,true,41030,3652,Bright House Networks Stadium,2116,UCF,American Athletic,fbs,14,2655,Tulane,American Athletic,fbs,10
401282121,2021,10,regular,2021-11-06T20:00:00.000Z,false,true,68818,3887,Donald W. Reynolds Razorback Stadium Frank Broyles Field,8,Arkansas,SEC,fbs,31,344,Mississippi State,SEC,fbs,28
401310738,2021,10,regular,2021-11-06T20:00:00.000Z,false,false,7802,3601,Aggie Memorial Stadium,166,New Mexico State,FBS Independents,fbs,13,328,Utah State,Mountain West,fbs,35
401282679,2021,10,regular,2021-11-06T20:00:00.000Z,false,true,50835,3697,Bobby Bowden Field at Doak Campbell Stadium,52,Florida State,ACC,fbs,14,152,NC State,ACC,fbs,28
401282249,2021,10,regular,2021-11-06T22:00:00.000Z,false,true,21803,3715,FAU Stadium,2226,Florida Atlantic,Conference USA,fbs,13,276,Marshall,Conference USA,fbs,28
401309634,2021,10,regular,2021-11-06T22:00:00.000Z,false,true,12875,3608,Paulson Stadium,290,Georgia Southern,Sun Belt,fbs,8,324,Coastal Carolina,Sun Belt,fbs,28
401309891,2021,10,regular,2021-11-06T23:00:00.000Z,false,true,47984,3726,Folsom Field,38,Colorado,Pac-12,fbs,37,204,Oregon State,Pac-12,fbs,34
401282120,2021,10,regular,2021-11-06T23:00:00.000Z,false,true,100077,3657,Bryant Denny Stadium,333,Alabama,SEC,fbs,20,99,LSU,SEC,fbs,14
401282248,2021,10,regular,2021-11-06T23:00:00.000Z,false,true,,218,FIU Stadium,2229,Florida International,Conference USA,fbs,24,295,Old Dominion,Conference USA,fbs,47
401282123,2021,10,regular,2021-11-06T23:00:00.000Z,false,true,61690,3683,Commonwealth Stadium,96,Kentucky,SEC,fbs,42,2633,Tennessee,SEC,fbs,45
401282757,2021,10,regular,2021-11-06T23:00:00.000Z,false,true,38141,3911,Ryan Field,77,Northwestern,Big Ten,fbs,12,2294,Iowa,Big Ten,fbs,17
401310735,2021,10,regular,2021-11-06T23:00:00.000Z,false,true,41031,3660,Bulldog Stadium,278,Fresno State,Mountain West,fbs,14,68,Boise State,Mountain West,fbs,40
401310737,2021,10,regular,2021-11-06T23:00:00.000Z,false,true,14007,3971,University Stadium,167,New Mexico,Mountain West,fbs,17,2439,UNLV,Mountain West,fbs,31
401282680,2021,10,regular,2021-11-06T23:30:00.000Z,false,true,51729,3873,Papa John's Cardinal Stadium,97,Louisville,ACC,fbs,24,228,Clemson,ACC,fbs,30
401282125,2021,10,regular,2021-11-06T23:30:00.000Z,false,true,70131,3994,Williams-Brice Stadium,2579,South Carolina,SEC,fbs,40,57,Florida,SEC,fbs,17
401309890,2021,10,regular,2021-11-06T23:30:00.000Z,false,true,63193,3765,Husky Stadium,264,Washington,Pac-12,fbs,16,2483,Oregon,Pac-12,fbs,26
401282727,2021,10,regular,2021-11-06T23:30:00.000Z,false,true,109890,3558,Michigan Stadium,130,Michigan,Big Ten,fbs,29,84,Indiana,Big Ten,fbs,7
401287934,2021,10,regular,2021-11-06T23:30:00.000Z,false,true,61500,3772,Jack Trice Stadium,66,Iowa State,Big 12,fbs,30,251,Texas,Big 12,fbs,7
401301038,2021,10,regular,2021-11-06T23:30:00.000Z,false,true,28667,3886,Raymond James Stadium,58,South Florida,American Athletic,fbs,42,248,Houston,American Athletic,fbs,54
401310740,2021,10,regular,2021-11-07T02:00:00.000Z,false,true,17770,3816,Mackay Stadium,2440,Nevada,Mountain West,fbs,27,23,San José State,Mountain West,fbs,24
401282253,2021,10,regular,2021-11-07T02:15:00.000Z,false,true,31658,3946,Sun Bowl Stadium,2638,UTEP,Conference USA,fbs,23,2636,UT San Antonio,Conference USA,fbs,44
401309892,2021,10,regular,2021-11-07T02:30:00.000Z,false,true,53926,3947,Sun Devil Stadium,9,Arizona State,Pac-12,fbs,31,30,USC,Pac-12,fbs,16
401310739,2021,10,regular,2021-11-07T03:00:00.000Z,false,true,6239,7220,Clarence T.C. Ching Athletics Complex,62,Hawai'i,Mountain West,fbs,10,21,San Diego State,Mountain West,fbs,17
401309584,2021,11,regular,2021-11-10T00:00:00.000Z,false,true,8443,3980,Waldo Stadium,2711,Western Michigan,Mid-American,fbs,45,2006,Akron,Mid-American,fbs,40
401308840,2021,11,regular,2021-11-10T00:00:00.000Z,false,true,10069,3996,Yager Stadium,193,Miami (OH),Mid-American,fbs,45,2084,Buffalo,Mid-American,fbs,18
401309583,2021,11,regular,2021-11-10T01:00:00.000Z,false,true,13636,3912,Rynearson Stadium,2199,Eastern Michigan,Mid-American,fbs,26,195,Ohio,Mid-American,fbs,34
401309587,2021,11,regular,2021-11-11T00:00:00.000Z,false,true,7894,3764,Brigham Field at Huskie Stadium,2459,Northern Illinois,Mid-American,fbs,30,2050,Ball State,Mid-American,fbs,29
401309585,2021,11,regular,2021-11-11T00:00:00.000Z,false,true,18349,3700,Doyt Perry Stadium,189,Bowling Green,Mid-American,fbs,17,2649,Toledo,Mid-American,fbs,49
401309586,2021,11,regular,2021-11-11T01:00:00.000Z,false,true,9213,3786,Kelly/Shorts Stadium,2117,Central Michigan,Mid-American,fbs,54,2309,Kent State,Mid-American,fbs,30
401282683,2021,11,regular,2021-11-12T00:30:00.000Z,false,true,41687,3752,Heinz Field,221,Pittsburgh,ACC,fbs,30,153,North Carolina,ACC,fbs,23
401301040,2021,11,regular,2021-11-12T23:00:00.000Z,false,true,30780,3886,Raymond James Stadium,58,South Florida,American Athletic,fbs,28,2132,Cincinnati,American Athletic,fbs,45
401310742,2021,11,regular,2021-11-13T02:00:00.000Z,false,true,35454,3653,Albertsons Stadium,68,Boise State,Mountain West,fbs,23,2751,Wyoming,Mountain West,fbs,13
401282128,2021,11,regular,2021-11-13T17:00:00.000Z,false,true,87451,3785,Jordan-Hare Stadium,2,Auburn,SEC,fbs,34,344,Mississippi State,SEC,fbs,43
401282684,2021,11,regular,2021-11-13T17:00:00.000Z,false,false,77522,3836,Memorial Stadium,228,Clemson,ACC,fbs,44,41,Connecticut,FBS Independents,fbs,7
401282687,2021,11,regular,2021-11-13T17:00:00.000Z,false,true,43797,3873,Papa John's Cardinal Stadium,97,Louisville,ACC,fbs,41,183,Syracuse,ACC,fbs,3
401282728,2021,11,regular,2021-11-13T17:00:00.000Z,false,true,40171,3830,Memorial Stadium,84,Indiana,Big Ten,fbs,3,164,Rutgers,Big Ten,fbs,38
401282129,2021,11,regular,2021-11-13T17:00:00.000Z,false,false,70098,3634,Ben Hill Griffin Stadium,57,Florida,SEC,fbs,70,2535,Samford,Southern,fcs,52
401286304,2021,11,regular,2021-11-13T17:00:00.000Z,false,false,5331,3985,Warren McGuirk Alumni Stadium,113,UMass,FBS Independents,fbs,10,311,Maine,CAA,fcs,35
401287938,2021,11,regular,2021-11-13T17:00:00.000Z,false,true,46782,4727,McLane Stadium,239,Baylor,Big 12,fbs,27,201,Oklahoma,Big 12,fbs,14
401287939,2021,11,regular,2021-11-13T17:00:00.000Z,false,true,43932,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,fbs,34,277,West Virginia,Big 12,fbs,17
401282780,2021,11,regular,2021-11-13T17:00:00.000Z,false,true,109534,3632,Beaver Stadium,213,Penn State,Big Ten,fbs,17,130,Michigan,Big Ten,fbs,21
401282127,2021,11,regular,2021-11-13T17:00:00.000Z,false,false,97011,3657,Bryant Denny Stadium,333,Alabama,SEC,fbs,59,166,New Mexico State,FBS Independents,fbs,3
401282806,2021,11,regular,2021-11-13T17:00:00.000Z,false,true,73194,347,Camp Randall Stadium,275,Wisconsin,Big Ten,fbs,35,77,Northwestern,Big Ten,fbs,7
401301041,2021,11,regular,2021-11-13T17:00:00.000Z,false,true,23175,3735,Gerald J. Ford Stadium,2567,SMU,American Athletic,fbs,55,2116,UCF,American Athletic,fbs,28
401301042,2021,11,regular,2021-11-13T17:00:00.000Z,false,true,28431,3805,Liberty Bowl Memorial Stadium,235,Memphis,American Athletic,fbs,29,151,East Carolina,American Athletic,fbs,30
401310254,2021,11,regular,2021-11-13T17:00:00.000Z,false,false,26887,3841,Blaik Field at Michie Stadium,349,Army,FBS Independents,fbs,63,2083,Bucknell,Patriot,fcs,10
401301043,2021,11,regular,2021-11-13T17:00:00.000Z,false,true,18440,3806,Lincoln Financial Field,218,Temple,American Athletic,fbs,8,248,Houston,American Athletic,fbs,37
401309639,2021,11,regular,2021-11-13T19:00:00.000Z,false,true,16744,3654,Brooks Stadium,324,Coastal Carolina,Sun Belt,fbs,40,2247,Georgia State,Sun Belt,fbs,42
401309896,2021,11,regular,2021-11-13T19:00:00.000Z,false,true,32008,3619,Arizona Stadium,12,Arizona,Pac-12,fbs,29,254,Utah,Pac-12,fbs,38
401282259,2021,11,regular,2021-11-13T19:00:00.000Z,false,true,17883,3895,Rice Stadium,242,Rice,Conference USA,fbs,21,98,Western Kentucky,Conference USA,fbs,42
401309637,2021,11,regular,2021-11-13T19:30:00.000Z,false,true,29348,3792,Kidd Brewer Stadium,2026,Appalachian State,Sun Belt,fbs,31,6,South Alabama,Sun Belt,fbs,7
401309640,2021,11,regular,2021-11-13T20:00:00.000Z,false,true,15896,3644,Jim Wacker Field at Bobcat Stadium,326,Texas State,Sun Belt,fbs,30,290,Georgia Southern,Sun Belt,fbs,38
401282812,2021,11,regular,2021-11-13T20:30:00.000Z,false,true,101009,3861,Ohio Stadium,194,Ohio State,Big Ten,fbs,59,2509,Purdue,Big Ten,fbs,31
401309641,2021,11,regular,2021-11-13T20:30:00.000Z,false,true,24738,3975,Veterans Memorial Stadium,2653,Troy,Sun Belt,fbs,21,309,Louisiana,Sun Belt,fbs,35
401282686,2021,11,regular,2021-11-13T20:30:00.000Z,false,true,31511,721,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,fbs,30,103,Boston College,ACC,fbs,41
401282689,2021,11,regular,2021-11-13T20:30:00.000Z,false,true,56730,3799,Lane Stadium,259,Virginia Tech,ACC,fbs,48,150,Duke,ACC,fbs,17
401282257,2021,11,regular,2021-11-13T20:30:00.000Z,false,true,19329,3775,Joan C. Edwards Stadium,276,Marshall,Conference USA,fbs,14,5,UAB,Conference USA,fbs,21
401282685,2021,11,regular,2021-11-13T20:30:00.000Z,false,true,71917,3697,Bobby Bowden Field at Doak Campbell Stadium,52,Florida State,ACC,fbs,31,2390,Miami,ACC,fbs,28
401282133,2021,11,regular,2021-11-13T20:30:00.000Z,false,true,100074,3853,Neyland Stadium,2633,Tennessee,SEC,fbs,17,61,Georgia,SEC,fbs,41
401282256,2021,11,regular,2021-11-13T20:30:00.000Z,false,true,13634,3918,Foreman Field,295,Old Dominion,Conference USA,fbs,30,2226,Florida Atlantic,Conference USA,fbs,16
401282254,2021,11,regular,2021-11-13T20:30:00.000Z,false,true,14068,3776,Joe Aillet Stadium,2348,Louisiana Tech,Conference USA,fbs,42,2429,Charlotte,Conference USA,fbs,32
401282260,2021,11,regular,2021-11-13T20:30:00.000Z,false,true,30105,3604,Alamodome,2636,UT San Antonio,Conference USA,fbs,27,2572,Southern Mississippi,Conference USA,fbs,17
401287942,2021,11,regular,2021-11-13T20:30:00.000Z,false,true,47158,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,fbs,41,66,Iowa State,Big 12,fbs,38
401282255,2021,11,regular,2021-11-13T20:30:00.000Z,false,true,10606,3725,"Johnny Red"""" Floyd Stadium""""",2393,Middle Tennessee,Conference USA,fbs,50,2229,Florida International,Conference USA,fbs,10
401282762,2021,11,regular,2021-11-13T20:30:00.000Z,false,true,69250,3793,Kinnick Stadium,2294,Iowa,Big Ten,fbs,27,135,Minnesota,Big Ten,fbs,22
401282132,2021,11,regular,2021-11-13T21:00:00.000Z,false,true,44092,3838,Faurot Field,142,Missouri,SEC,fbs,31,2579,South Carolina,SEC,fbs,28
401282258,2021,11,regular,2021-11-13T21:00:00.000Z,false,true,20056,3825,Apogee Stadium,249,North Texas,Conference USA,fbs,20,2638,UTEP,Conference USA,fbs,17
401310745,2021,11,regular,2021-11-13T21:00:00.000Z,false,true,19623,6501,Allegiant Stadium,2439,UNLV,Mountain West,fbs,27,62,Hawai'i,Mountain West,fbs,13
401282771,2021,11,regular,2021-11-13T21:00:00.000Z,false,true,67437,3936,Spartan Stadium,127,Michigan State,Big Ten,fbs,40,120,Maryland,Big Ten,fbs,21
401301044,2021,11,regular,2021-11-13T21:00:00.000Z,false,true,22784,4729,Benson Field at Yulman Stadium,2655,Tulane,American Athletic,fbs,13,202,Tulsa,American Athletic,fbs,20
401309638,2021,11,regular,2021-11-13T22:00:00.000Z,false,true,12010,3817,Malone Stadium,2433,Louisiana Monroe,Sun Belt,fbs,24,2032,Arkansas State,Sun Belt,fbs,27
401309894,2021,11,regular,2021-11-13T22:30:00.000Z,false,true,35129,3893,Reser Stadium,204,Oregon State,Pac-12,fbs,35,24,Stanford,Pac-12,fbs,14
401282131,2021,11,regular,2021-11-14T00:00:00.000Z,false,true,64425,3974,Vaught-Hemingway Stadium,145,Ole Miss,SEC,fbs,29,245,Texas A&M,SEC,fbs,19
401310743,2021,11,regular,2021-11-14T00:00:00.000Z,false,true,35020,3660,Bulldog Stadium,278,Fresno State,Mountain West,fbs,34,167,New Mexico,Mountain West,fbs,7
401309897,2021,11,regular,2021-11-14T00:00:00.000Z,false,true,57858,3765,Husky Stadium,264,Washington,Pac-12,fbs,30,9,Arizona State,Pac-12,fbs,35
401310741,2021,11,regular,2021-11-14T00:00:00.000Z,false,true,25550,5388,Canvas Stadium,36,Colorado State,Mountain West,fbs,21,2005,Air Force,Mountain West,fbs,35
401282134,2021,11,regular,2021-11-14T00:00:00.000Z,false,true,25798,3973,Vanderbilt Stadium,238,Vanderbilt,SEC,fbs,17,96,Kentucky,SEC,fbs,34
401287941,2021,11,regular,2021-11-14T00:30:00.000Z,false,true,95202,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,fbs,56,2305,Kansas,Big 12,fbs,57
401282688,2021,11,regular,2021-11-14T00:30:00.000Z,false,true,48584,3923,Scott Stadium,258,Virginia,ACC,fbs,3,87,Notre Dame,FBS Independents,fbs,28
401282130,2021,11,regular,2021-11-14T00:30:00.000Z,false,true,98772,3958,Tiger Stadium,99,LSU,SEC,fbs,13,8,Arkansas,SEC,fbs,16
401282690,2021,11,regular,2021-11-14T00:30:00.000Z,false,true,34503,3630,BB&T Field,154,Wake Forest,ACC,fbs,45,152,NC State,ACC,fbs,42
401287940,2021,11,regular,2021-11-14T01:00:00.000Z,false,true,54549,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,fbs,63,2628,TCU,Big 12,fbs,17
401309898,2021,11,regular,2021-11-14T02:00:00.000Z,false,true,36573,1056,Rose Bowl,26,UCLA,Pac-12,fbs,44,38,Colorado,Pac-12,fbs,20
401310744,2021,11,regular,2021-11-14T03:30:00.000Z,false,true,15135,3935,Spartan Stadium,23,San José State,Mountain West,fbs,17,328,Utah State,Mountain West,fbs,48
401310746,2021,11,regular,2021-11-14T03:30:00.000Z,false,true,11821,538,StubHub Center,21,San Diego State,Mountain West,fbs,23,2440,Nevada,Mountain West,fbs,21
401309895,2021,11,regular,2021-11-14T03:30:00.000Z,false,true,52327,3626,Autzen Stadium,2483,Oregon,Pac-12,fbs,38,265,Washington State,Pac-12,fbs,24
401309589,2021,12,regular,2021-11-17T00:00:00.000Z,false,true,9716,3876,Peden Stadium,195,Ohio,Mid-American,fbs,23,2649,Toledo,Mid-American,fbs,35
401309588,2021,12,regular,2021-11-17T00:30:00.000Z,false,true,15272,3912,Rynearson Stadium,2199,Eastern Michigan,Mid-American,fbs,22,2711,Western Michigan,Mid-American,fbs,21
401308841,2021,12,regular,2021-11-17T01:00:00.000Z,false,true,10269,3996,Yager Stadium,193,Miami (OH),Mid-American,fbs,34,189,Bowling Green,Mid-American,fbs,7
401309590,2021,12,regular,2021-11-18T00:00:00.000Z,false,true,13097,3965,UB Stadium,2084,Buffalo,Mid-American,fbs,27,2459,Northern Illinois,Mid-American,fbs,33
401309591,2021,12,regular,2021-11-18T00:00:00.000Z,false,true,5602,3919,Scheumann Stadium,2050,Ball State,Mid-American,fbs,17,2117,Central Michigan,Mid-American,fbs,37
401282691,2021,12,regular,2021-11-19T00:30:00.000Z,false,true,8493,3982,Wallace Wade Stadium,150,Duke,ACC,fbs,22,97,Louisville,ACC,fbs,62
401282264,2021,12,regular,2021-11-20T01:00:00.000Z,false,true,10410,3776,Joe Aillet Stadium,2348,Louisiana Tech,Conference USA,fbs,19,2572,Southern Mississippi,Conference USA,fbs,35
401301045,2021,12,regular,2021-11-20T02:00:00.000Z,false,true,28712,4728,John O'Quinn Field at TDECU Stadium,248,Houston,American Athletic,fbs,31,235,Memphis,American Athletic,fbs,13
401309899,2021,12,regular,2021-11-20T02:00:00.000Z,false,true,22541,3820,Martin Stadium,265,Washington State,Pac-12,fbs,44,12,Arizona,Pac-12,fbs,18
401310747,2021,12,regular,2021-11-20T02:00:00.000Z,false,true,15206,3816,Mackay Stadium,2440,Nevada,Mountain West,fbs,39,2005,Air Force,Mountain West,fbs,41
401310751,2021,12,regular,2021-11-20T04:30:00.000Z,false,true,16713,6501,Allegiant Stadium,2439,UNLV,Mountain West,fbs,20,21,San Diego State,Mountain West,fbs,28
401286305,2021,12,regular,2021-11-20T17:00:00.000Z,false,false,23610,3841,Blaik Field at Michie Stadium,349,Army,FBS Independents,fbs,33,113,UMass,FBS Independents,fbs,17
401282140,2021,12,regular,2021-11-20T17:00:00.000Z,false,false,46770,3693,Davis Wade Stadium,344,Mississippi State,SEC,fbs,55,2634,Tennessee State,OVC,fcs,10
401282136,2021,12,regular,2021-11-20T17:00:00.000Z,false,false,92746,3917,Sanford Stadium,61,Georgia,SEC,fbs,56,2127,Charleston Southern,Big South,fcs,7
401282696,2021,12,regular,2021-11-20T17:00:00.000Z,false,false,43011,3787,Kenan Memorial Stadium,153,North Carolina,ACC,fbs,34,2747,Wofford,Southern,fcs,14
401282144,2021,12,regular,2021-11-20T17:00:00.000Z,false,false,98251,3795,Kyle Field,245,Texas A&M,SEC,fbs,52,2504,Prairie View,SWAC,fcs,3
401309592,2021,12,regular,2021-11-20T17:00:00.000Z,false,true,8879,3768,Summa Field at InfoCision Stadium,2006,Akron,Mid-American,fbs,0,2309,Kent State,Mid-American,fbs,38
401301048,2021,12,regular,2021-11-20T17:00:00.000Z,false,true,14496,4729,Benson Field at Yulman Stadium,2655,Tulane,American Athletic,fbs,45,58,South Florida,American Athletic,fbs,14
401282818,2021,12,regular,2021-11-20T17:00:00.000Z,false,true,106038,3632,Beaver Stadium,213,Penn State,Big Ten,fbs,28,164,Rutgers,Big Ten,fbs,0
401287944,2021,12,regular,2021-11-20T17:00:00.000Z,false,true,82685,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,fbs,28,66,Iowa State,Big 12,fbs,21
401282786,2021,12,regular,2021-11-20T17:00:00.000Z,false,true,101858,3861,Ohio Stadium,194,Ohio State,Big Ten,fbs,56,127,Michigan State,Big Ten,fbs,7
401287947,2021,12,regular,2021-11-20T17:00:00.000Z,false,true,48755,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,fbs,31,251,Texas,Big 12,fbs,23
401282808,2021,12,regular,2021-11-20T17:00:00.000Z,true,true,31500,4250,Wrigley Field,77,Northwestern,Big Ten,fbs,14,2509,Purdue,Big Ten,fbs,32
401282692,2021,12,regular,2021-11-20T17:00:00.000Z,false,true,33363,3615,Alumni Stadium,103,Boston College,ACC,fbs,23,52,Florida State,ACC,fbs,26
401282137,2021,12,regular,2021-11-20T17:00:00.000Z,false,false,47749,3683,Commonwealth Stadium,96,Kentucky,SEC,fbs,56,166,New Mexico State,FBS Independents,fbs,16
401282693,2021,12,regular,2021-11-20T17:00:00.000Z,false,true,81048,3836,Memorial Stadium,228,Clemson,ACC,fbs,48,154,Wake Forest,ACC,fbs,27
401282263,2021,12,regular,2021-11-20T17:00:00.000Z,false,true,10477,3796,Houchens Industries-L. T. Smith Stadium,98,Western Kentucky,Conference USA,fbs,52,2226,Florida Atlantic,Conference USA,fbs,17
401309644,2021,12,regular,2021-11-20T18:00:00.000Z,false,true,10386,3654,Brooks Stadium,324,Coastal Carolina,Sun Belt,fbs,35,326,Texas State,Sun Belt,fbs,21
401309643,2021,12,regular,2021-11-20T19:00:00.000Z,false,true,14273,4246,Georgia State Stadium,2247,Georgia State,Sun Belt,fbs,28,2032,Arkansas State,Sun Belt,fbs,20
401282721,2021,12,regular,2021-11-20T19:00:00.000Z,false,true,64132,3793,Kinnick Stadium,2294,Iowa,Big Ten,fbs,33,356,Illinois,Big Ten,fbs,23
401282697,2021,12,regular,2021-11-20T19:30:00.000Z,false,true,70011,3855,Notre Dame Stadium,87,Notre Dame,FBS Independents,fbs,55,59,Georgia Tech,ACC,fbs,0
401309903,2021,12,regular,2021-11-20T20:00:00.000Z,false,true,41284,3726,Folsom Field,38,Colorado,Pac-12,fbs,20,264,Washington,Pac-12,fbs,17
401309642,2021,12,regular,2021-11-20T20:30:00.000Z,false,true,18523,3975,Veterans Memorial Stadium,2653,Troy,Sun Belt,fbs,7,2026,Appalachian State,Sun Belt,fbs,45
401282732,2021,12,regular,2021-11-20T20:30:00.000Z,false,true,38079,3830,Memorial Stadium,84,Indiana,Big Ten,fbs,14,135,Minnesota,Big Ten,fbs,35
401282803,2021,12,regular,2021-11-20T20:30:00.000Z,false,true,67888,347,Camp Randall Stadium,275,Wisconsin,Big Ten,fbs,35,158,Nebraska,Big Ten,fbs,28
401301047,2021,12,regular,2021-11-20T20:30:00.000Z,false,true,28001,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,American Athletic,fbs,35,151,East Carolina,American Athletic,fbs,38
401282267,2021,12,regular,2021-11-20T20:30:00.000Z,false,true,35147,3604,Alamodome,2636,UT San Antonio,Conference USA,fbs,34,5,UAB,Conference USA,fbs,31
401282770,2021,12,regular,2021-11-20T20:30:00.000Z,false,true,36181,3665,Maryland Stadium,120,Maryland,Big Ten,fbs,18,130,Michigan,Big Ten,fbs,59
401282698,2021,12,regular,2021-11-20T20:30:00.000Z,false,true,45183,3752,Heinz Field,221,Pittsburgh,ACC,fbs,48,258,Virginia,ACC,fbs,38
401282265,2021,12,regular,2021-11-20T20:30:00.000Z,false,true,9606,3725,"Johnny Red"""" Floyd Stadium""""",2393,Middle Tennessee,Conference USA,fbs,17,295,Old Dominion,Conference USA,fbs,24
401282135,2021,12,regular,2021-11-20T20:30:00.000Z,false,true,98323,3657,Bryant Denny Stadium,333,Alabama,SEC,fbs,42,8,Arkansas,SEC,fbs,35
401301046,2021,12,regular,2021-11-20T20:30:00.000Z,false,true,37978,3854,Nippert Stadium,2132,Cincinnati,American Athletic,fbs,48,2567,SMU,American Athletic,fbs,14
401282261,2021,12,regular,2021-11-20T20:30:00.000Z,false,true,13211,4418,Jerry Richardson Stadium,2429,Charlotte,Conference USA,fbs,28,276,Marshall,Conference USA,fbs,49
401282695,2021,12,regular,2021-11-20T21:00:00.000Z,false,true,54083,3670,Carter-Finley Stadium,152,NC State,ACC,fbs,41,183,Syracuse,ACC,fbs,17
401286293,2021,12,regular,2021-11-20T21:00:00.000Z,false,false,37454,3652,Bright House Networks Stadium,2116,UCF,American Athletic,fbs,49,41,Connecticut,FBS Independents,fbs,17
401282266,2021,12,regular,2021-11-20T21:00:00.000Z,false,true,10097,3946,Sun Bowl Stadium,2638,UTEP,Conference USA,fbs,38,242,Rice,Conference USA,fbs,28
401301049,2021,12,regular,2021-11-20T21:00:00.000Z,false,true,16731,3674,Skelly Field at H. A. Chapman Stadium,202,Tulsa,American Athletic,fbs,44,218,Temple,American Athletic,fbs,10
401287945,2021,12,regular,2021-11-20T21:00:00.000Z,false,true,35061,3616,Amon G. Carter Stadium,2628,TCU,Big 12,fbs,31,2305,Kansas,Big 12,fbs,28
401286298,2021,12,regular,2021-11-20T21:00:00.000Z,false,false,15564,3992,Williams Stadium,2335,Liberty,FBS Independents,fbs,14,309,Louisiana,Sun Belt,fbs,42
401309645,2021,12,regular,2021-11-20T21:00:00.000Z,false,false,20862,3608,Paulson Stadium,290,Georgia Southern,Sun Belt,fbs,17,252,BYU,FBS Independents,fbs,34
401309904,2021,12,regular,2021-11-20T21:00:00.000Z,false,true,68152,477,Los Angeles Memorial Coliseum,30,USC,Pac-12,fbs,33,26,UCLA,Pac-12,fbs,62
401282141,2021,12,regular,2021-11-20T21:00:00.000Z,false,true,47818,3838,Faurot Field,142,Missouri,SEC,fbs,24,57,Florida,SEC,fbs,23
401287943,2021,12,regular,2021-11-20T22:30:00.000Z,false,true,43857,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,fbs,10,239,Baylor,Big 12,fbs,20
401282262,2021,12,regular,2021-11-21T00:00:00.000Z,false,true,,218,FIU Stadium,2229,Florida International,Conference USA,fbs,7,249,North Texas,Conference USA,fbs,49
401309900,2021,12,regular,2021-11-21T00:00:00.000Z,false,true,49265,3940,Stanford Stadium,24,Stanford,Pac-12,fbs,11,25,California,Pac-12,fbs,41
401282142,2021,12,regular,2021-11-21T00:00:00.000Z,false,true,70299,3994,Williams-Brice Stadium,2579,South Carolina,SEC,fbs,21,2,Auburn,SEC,fbs,17
401282139,2021,12,regular,2021-11-21T00:30:00.000Z,false,true,50819,3974,Vaught-Hemingway Stadium,145,Ole Miss,SEC,fbs,31,238,Vanderbilt,SEC,fbs,17
401282143,2021,12,regular,2021-11-21T00:30:00.000Z,false,false,75203,3853,Neyland Stadium,2633,Tennessee,SEC,fbs,60,6,South Alabama,Sun Belt,fbs,14
401309901,2021,12,regular,2021-11-21T00:30:00.000Z,false,true,52724,587,Rice-Eccles Stadium,254,Utah,Pac-12,fbs,38,2483,Oregon,Pac-12,fbs,7
401282694,2021,12,regular,2021-11-21T00:30:00.000Z,false,true,40839,3948,Hard Rock Stadium,2390,Miami,ACC,fbs,38,259,Virginia Tech,ACC,fbs,26
401287946,2021,12,regular,2021-11-21T01:00:00.000Z,false,true,53169,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,fbs,0,197,Oklahoma State,Big 12,fbs,23
401310750,2021,12,regular,2021-11-21T01:00:00.000Z,false,true,20547,3905,Romney Stadium,328,Utah State,Mountain West,fbs,17,2751,Wyoming,Mountain West,fbs,44
401282138,2021,12,regular,2021-11-21T02:00:00.000Z,false,false,92790,3958,Tiger Stadium,99,LSU,SEC,fbs,27,2433,Louisiana Monroe,Sun Belt,fbs,14
401310748,2021,12,regular,2021-11-21T02:00:00.000Z,false,true,28542,3653,Albertsons Stadium,68,Boise State,Mountain West,fbs,37,167,New Mexico,Mountain West,fbs,0
401309902,2021,12,regular,2021-11-21T03:30:00.000Z,false,true,29579,3893,Reser Stadium,204,Oregon State,Pac-12,fbs,24,9,Arizona State,Pac-12,fbs,10
